"word","poc","text_id"
"hath","verb, 3rd sing","PINNEY_014.txt"
"hath","noun, singular or mass","PINNEY_014.txt"
"hath","verb, non-3rd sing","PINNEY_014.txt"
"hath","noun, singular or mass","PINNEY_014.txt"
"hath","noun, singular or mass","PINNEY_014.txt"
"hath","verb, 3rd sing","PINNEY_015.txt"
"hath","verb, 3rd sing","PINNEY_016.txt"
"hath","noun, singular or mass","PINNEY_017.txt"
"hath","verb, 3rd sing","PINNEY_018.txt"
"hath","verb, 3rd sing","PINNEY_018.txt"
"hath","verb, 3rd sing","PINNEY_018.txt"
"hath","noun, singular or mass","PINNEY_019.txt"
"hath","verb, 3rd sing","PINNEY_019.txt"
"hath","verb, non-3rd sing","PINNEY_019.txt"
"hath","noun, singular or mass","PINNEY_019.txt"
"hath","preposition or subordinating conjunction","PINNEY_021.txt"
"hath","noun, singular or mass","PINNEY_024.txt"
"hath","verb, 3rd sing","PINNEY_024.txt"
"hath","preposition or subordinating conjunction","PINNEY_024.txt"
"hath","verb, 3rd sing","PINNEY_024.txt"
"hath","noun, singular or mass","PINNEY_024.txt"
"hath","verb, 3rd sing","PINNEY_025.txt"
"hath","noun, singular or mass","PINNEY_025.txt"
"hath","noun, singular or mass","PINNEY_025.txt"
"hath","verb, 3rd sing","PINNEY_025.txt"
"hath","noun, singular or mass","PINNEY_025.txt"
"hath","verb, 3rd sing","PINNEY_025.txt"
"hath","verb, 3rd sing","PINNEY_025.txt"
"hath","noun, singular or mass","PINNEY_025.txt"
"hath","noun, singular or mass","PINNEY_025.txt"
"hath","verb, 3rd sing","PINNEY_025.txt"
"hath","noun, singular or mass","PINNEY_026.txt"
"hath","verb, non-3rd sing","PINNEY_026.txt"
"hath","verb, non-3rd sing","PINNEY_026.txt"
"hath","noun, singular or mass","PINNEY_027.txt"
"hath","preposition or subordinating conjunction","PINNEY_029.txt"
"hath","verb, 3rd sing","PINNEY_029.txt"
"hath","noun, singular or mass","PINNEY_029.txt"
"hath","verb, 3rd sing","PINNEY_030.txt"
"hath","noun, singular or mass","PINNEY_030.txt"
"hath","verb, 3rd sing","PINNEY_031.txt"
"hath","noun, singular or mass","PINNEY_033.txt"
"hath","noun, singular or mass","PINNEY_033.txt"
"hath","verb, 3rd sing","PINNEY_034.txt"
"hath","verb, non-3rd sing","PINNEY_035.txt"
"hath","verb, 3rd sing","PINNEY_035.txt"
"hath","noun, singular or mass","PINNEY_036.txt"
"hath","verb, non-3rd sing","PINNEY_036.txt"
"hath","verb, 3rd sing","PINNEY_036.txt"
"hath","verb, 3rd sing","PINNEY_036.txt"
"hath","noun, singular or mass","PINNEY_037.txt"
"hath","verb, 3rd sing","PINNEY_037.txt"
"hath","noun, singular or mass","PINNEY_038.txt"
"hath","noun, singular or mass","PINNEY_039.txt"
"hath","noun, singular or mass","PINNEY_039.txt"
"hath","verb, 3rd sing","PINNEY_039.txt"
"hath","verb, 3rd sing","PINNEY_039.txt"
"hath","noun, singular or mass","PINNEY_040.txt"
"hath","verb, 3rd sing","PINNEY_041.txt"
"hath","verb, 3rd sing","PINNEY_042.txt"
"hath","verb, 3rd sing","PINNEY_042.txt"
"hath","verb, 3rd sing","PINNEY_043.txt"
"hath","verb, 3rd sing","PINNEY_043.txt"
"hath","verb, 3rd sing","PINNEY_043.txt"
"hath","noun, singular or mass","PINNEY_043.txt"
"hath","noun, singular or mass","PINNEY_045.txt"
"hath","verb, 3rd sing","PINNEY_045.txt"
"hath","noun, singular or mass","PINNEY_046.txt"
"hath","verb, 3rd sing","PINNEY_047.txt"
"hath","noun, singular or mass","PINNEY_047.txt"
"hath","verb, 3rd sing","PINNEY_047.txt"
"hath","verb, 3rd sing","PINNEY_048.txt"
"hath","verb, 3rd sing","PINNEY_050.txt"
"hath","noun, singular or mass","PINNEY_051.txt"
"hath","noun, singular or mass","PINNEY_052.txt"
"hath","verb, base form","PINNEY_052.txt"
"hath","verb, 3rd sing","PINNEY_053.txt"
"hath","noun, singular or mass","PINNEY_053.txt"
"hath","verb, 3rd sing","PINNEY_053.txt"
"hath","verb, 3rd sing","PINNEY_053.txt"
"hath","noun, singular or mass","PINNEY_054.txt"
"hath","verb, 3rd sing","PINNEY_054.txt"
"hath","noun, singular or mass","PINNEY_054.txt"
"hath","noun, singular or mass","PRIDEA2_002.txt"
"hath","preposition or subordinating conjunction","PRIDEA2_003.txt"
"hath","verb, 3rd sing","PRIDEA2_004.txt"
"hath","verb, 3rd sing","PRIDEA2_004.txt"
"hath","noun, singular or mass","PRIDEA2_006.txt"
"hath","verb, 3rd sing","PRIDEA2_006.txt"
"hath","noun, singular or mass","PRIDEA2_006.txt"
"hath","noun, singular or mass","PRIDEA2_007.txt"
"hath","verb, 3rd sing","PRIDEA2_007.txt"
"hath","noun, singular or mass","PRIDEA2_007.txt"
"hath","noun, singular or mass","PRIDEA2_007.txt"
"hath","noun, singular or mass","PRIDEA2_007.txt"
"hath","verb, 3rd sing","PRIDEA2_007.txt"
"hath","noun, singular or mass","PRIDEA2_007.txt"
"hath","noun, singular or mass","PRIDEA2_008.txt"
"hath","noun, singular or mass","PRIDEA2_008.txt"
"hath","noun, singular or mass","PRIDEA2_008.txt"
"hath","verb, 3rd sing","PRIDEA2_009.txt"
"hath","verb, 3rd sing","PRIDEA2_010.txt"
"hath","noun, singular or mass","PRIDEA2_010.txt"
"hath","verb, 3rd sing","PRIDEA2_010.txt"
"hath","verb, 3rd sing","PRIDEA2_010.txt"
"hath","verb, 3rd sing","PRIDEA2_011.txt"
"hath","preposition or subordinating conjunction","PRIDEA2_012.txt"
"hath","noun, singular or mass","PRIDEA2_013.txt"
"hath","verb, 3rd sing","PRIDEA2_014.txt"
"hath","verb, 3rd sing","PRIDEA2_014.txt"
"hath","noun, singular or mass","PRIDEA2_014.txt"
"hath","noun, singular or mass","PRIDEA2_014.txt"
"hath","noun, singular or mass","PRIDEA2_014.txt"
"hath","noun, singular or mass","PRIDEA2_014.txt"
"hath","noun, singular or mass","PRIDEA2_015.txt"
"hath","verb, 3rd sing","PRIDEA2_016.txt"
"hath","verb, 3rd sing","PRIDEA2_016.txt"
"hath","noun, singular or mass","PRIDEA2_016.txt"
"hath","verb, 3rd sing","PRIDEA2_016.txt"
"hath","verb, 3rd sing","PRIDEA2_016.txt"
"hath","verb, 3rd sing","PRIDEA2_016.txt"
"hath","noun, singular or mass","PRIDEA2_017.txt"
"hath","noun, singular or mass","PRIDEA2_017.txt"
"hath","verb, 3rd sing","PRIDEA2_019.txt"
"hath","verb, 3rd sing","PRIDEA2_019.txt"
"hath","verb, 3rd sing","PRIDEA2_020.txt"
"hath","noun, singular or mass","PRIDEA2_020.txt"
"hath","noun, singular or mass","PRIDEA2_020.txt"
"hath","verb, non-3rd sing","PRIDEA2_021.txt"
"hath","verb, 3rd sing","PRIDEA2_021.txt"
"hath","noun, singular or mass","PRIDEA2_021.txt"
"hath","verb, 3rd sing","PRIDEA2_021.txt"
"hath","noun, singular or mass","PRIDEA2_021.txt"
"hath","noun, singular or mass","PRIDEA2_022.txt"
"hath","noun, singular or mass","PRIDEA2_022.txt"
"hath","noun, singular or mass","PRIDEA2_022.txt"
"hath","verb, 3rd sing","PRIDEA2_023.txt"
"hath","preposition or subordinating conjunction","PRIDEA2_025.txt"
"hath","noun, singular or mass","PRIDEA2_025.txt"
"hath","verb, 3rd sing","PRIDEA2_026.txt"
"hath","verb, 3rd sing","PRIDEA2_026.txt"
"hath","noun, singular or mass","PRIDEA2_026.txt"
"hath","verb, non-3rd sing","PRIDEA2_026.txt"
"hath","noun, singular or mass","PRIDEA2_026.txt"
"hath","noun, singular or mass","PRIDEA2_027.txt"
"hath","noun, singular or mass","PRIDEA2_027.txt"
"hath","noun, singular or mass","PRIDEA2_027.txt"
"hath","noun, singular or mass","PRIDEA2_028.txt"
"hath","verb, 3rd sing","PRIDEA2_029.txt"
"hath","verb, 3rd sing","PRIDEA2_032.txt"
"hath","verb, 3rd sing","PRIDEA2_032.txt"
"hath","verb, 3rd sing","PRIDEA2_032.txt"
"hath","verb, 3rd sing","PRIDEA2_032.txt"
"hath","verb, 3rd sing","PRIDEA2_032.txt"
"hath","verb, 3rd sing","PRIDEA2_032.txt"
"hath","verb, 3rd sing","PRIDEA2_032.txt"
"hath","verb, 3rd sing","PRIDEA2_032.txt"
"hath","verb, 3rd sing","PRIDEA2_033.txt"
"hath","preposition or subordinating conjunction","PRIDEA2_033.txt"
"hath","verb, 3rd sing","PRIDEA2_033.txt"
"hath","noun, singular or mass","PRIDEA2_033.txt"
"hath","noun, singular or mass","PRIDEA2_033.txt"
"hath","verb, 3rd sing","PRIDEA2_033.txt"
"hath","noun, singular or mass","PRIDEA2_033.txt"
"hath","verb, 3rd sing","PRIDEA2_034.txt"
"hath","noun, singular or mass","PRIDEA2_034.txt"
"hath","noun, singular or mass","PRIDEA2_035.txt"
"hath","noun, singular or mass","PRIDEAU_010.txt"
"hath","noun, singular or mass","PRIDEAU_010.txt"
"hath","noun, singular or mass","PRIDEAU_010.txt"
"hath","verb, 3rd sing","PRIDEAU_010.txt"
"hath","noun, singular or mass","PUREFOY_072.txt"
"hath","noun, singular or mass","SANCHO_017.txt"
"hath","noun, singular or mass","SECKER_005.txt"
"hath","verb, 3rd sing","SECKER_005.txt"
"hath","preposition or subordinating conjunction","SECKER_005.txt"
"hath","noun, singular or mass","SECKER_005.txt"
"hath","verb, 3rd sing","SECKER_015.txt"
"hath","preposition or subordinating conjunction","SECKER_020.txt"
"hath","verb, 3rd sing","SECKER_020.txt"
"hath","verb, 3rd sing","SECKER_020.txt"
"hath","noun, singular or mass","SECKER_021.txt"
"hath","noun, singular or mass","SECKER_021.txt"
"hath","verb, 3rd sing","SECKER_021.txt"
"hath","preposition or subordinating conjunction","SECKER_030.txt"
"hath","verb, 3rd sing","SECKER_030.txt"
"hath","preposition or subordinating conjunction","SECKER_030.txt"
"hath","preposition or subordinating conjunction","SECKER_030.txt"
"hath","verb, 3rd sing","SECKER_031.txt"
"hath","verb, 3rd sing","SECKER_033.txt"
"hath","preposition or subordinating conjunction","SECKER_033.txt"
"hath","noun, singular or mass","SECKER_033.txt"
"hath","verb, 3rd sing","SECKER_033.txt"
"hath","verb, 3rd sing","SECKER_036.txt"
"hath","verb, 3rd sing","SECKER_036.txt"
"hath","verb, 3rd sing","SECKER_036.txt"
"hath","verb, 3rd sing","SECKER_036.txt"
"hath","verb, 3rd sing","SECKER_036.txt"
"hath","verb, 3rd sing","SECKER_036.txt"
"hath","noun, singular or mass","SECKER_036.txt"
"hath","verb, 3rd sing","SECKER_037.txt"
"hath","preposition or subordinating conjunction","SECKER_037.txt"
"hath","noun, singular or mass","SECKER_037.txt"
"hath","noun, singular or mass","SECKER_037.txt"
"hath","verb, 3rd sing","SECKER_037.txt"
"hath","noun, singular or mass","SECKER_037.txt"
"hath","verb, 3rd sing","SECKER_037.txt"
"hath","verb, 3rd sing","SECKER_039.txt"
"hath","verb, 3rd sing","SECKER_039.txt"
"hath","noun, singular or mass","SECKER_039.txt"
"hath","noun, singular or mass","SECKER_039.txt"
"hath","verb, non-3rd sing","SECKER_039.txt"
"hath","noun, singular or mass","SECKER_041.txt"
"hath","noun, singular or mass","SECKER_043.txt"
"hath","verb, 3rd sing","SECKER_043.txt"
"hath","noun, singular or mass","SECKER_043.txt"
"hath","verb, 3rd sing","SECKER_043.txt"
"hath","noun, singular or mass","SECKER_044.txt"
"hath","noun, singular or mass","SECKER_046.txt"
"hath","verb, 3rd sing","SECKER_047.txt"
"hath","verb, 3rd sing","SECKER_047.txt"
"hath","noun, singular or mass","SECKER_050.txt"
"hath","noun, singular or mass","SECKER_050.txt"
"hath","verb, 3rd sing","SECKER_050.txt"
"hath","verb, 3rd sing","SECKER_054.txt"
"hath","noun, singular or mass","SECKER_056.txt"
"hath","noun, singular or mass","SECKER_056.txt"
"hath","noun, singular or mass","SECKER_056.txt"
"hath","preposition or subordinating conjunction","SECKER_056.txt"
"hath","noun, singular or mass","SECKER_058.txt"
"hath","verb, 3rd sing","SECKER_061.txt"
"hath","noun, singular or mass","SECKER_061.txt"
"hath","noun, singular or mass","SECKER_061.txt"
"hath","verb, 3rd sing","SECKER_062.txt"
"hath","noun, singular or mass","SECKER_064.txt"
"hath","verb, 3rd sing","SECKER_066.txt"
"hath","verb, 3rd sing","SECKER_068.txt"
"hath","noun, singular or mass","SECKER_068.txt"
"hath","noun, singular or mass","SECKER_068.txt"
"hath","noun, singular or mass","SECKER_070.txt"
"hath","noun, singular or mass","SECKER_074.txt"
"hath","verb, 3rd sing","SWIFT_011.txt"
"hath","verb, 3rd sing","SWIFT_011.txt"
"hath","noun, singular or mass","SWIFT_011.txt"
"hath","verb, 3rd sing","SWIFT_042.txt"
"hath","verb, 3rd sing","SWIFT_042.txt"
"hath","verb, 3rd sing","SWIFT_045.txt"
"hath","verb, 3rd sing","SWIFT_045.txt"
"hath","verb, 3rd sing","SWIFT_045.txt"
"hath","verb, 3rd sing","SWIFT_049.txt"
"hath","verb, 3rd sing","SWIFT_049.txt"
"hath","noun, singular or mass","SWIFT_049.txt"
"hath","verb, 3rd sing","SWIFT_051.txt"
"hath","verb, 3rd sing","SWIFT_051.txt"
"hath","noun, singular or mass","SWIFT_060.txt"
"hath","noun, singular or mass","SWIFT_076.txt"
"hath","noun, singular or mass","SWIFT_076.txt"
"hath","verb, 3rd sing","TWINING_030.txt"
"hath","verb, 3rd sing","WANLEY_027.txt"
"hath","verb, 3rd sing","WANLEY_028.txt"
"hath","noun, singular or mass","WANLEY_030.txt"
"hath","noun, singular or mass","WANLEY_030.txt"
"hath","noun, singular or mass","WANLEY_030.txt"
"hath","verb, 3rd sing","WANLEY_031.txt"
"hath","noun, singular or mass","WANLEY_031.txt"
"hath","verb, 3rd sing","WANLEY_032.txt"
"hath","noun, singular or mass","WANLEY_032.txt"
"hath","verb, 3rd sing","WANLEY_032.txt"
"hath","verb, 3rd sing","WANLEY_033.txt"
"hath","verb, non-3rd sing","WANLEY_033.txt"
"hath","verb, 3rd sing","WANLEY_033.txt"
"hath","verb, 3rd sing","WANLEY_033.txt"
"hath","noun, singular or mass","WANLEY_033.txt"
"hath","verb, 3rd sing","WANLEY_033.txt"
"hath","verb, 3rd sing","WANLEY_033.txt"
"hath","noun, singular or mass","WANLEY_033.txt"
"hath","noun, singular or mass","WANLEY_033.txt"
"hath","proper noun, singular","WANLEY_034.txt"
"hath","proper noun, singular","WANLEY_034.txt"
"hath","verb, 3rd sing","WANLEY_034.txt"
"hath","verb, 3rd sing","WANLEY_034.txt"
"hath","verb, 3rd sing","WANLEY_034.txt"
"hath","verb, 3rd sing","WANLEY_034.txt"
"hath","verb, non-3rd sing","WANLEY_034.txt"
"hath","verb, 3rd sing","WANLEY_034.txt"
"hath","noun, singular or mass","WANLEY_035.txt"
"hath","verb, 3rd sing","WANLEY_036.txt"
"hath","noun, singular or mass","WANLEY_036.txt"
"hath","verb, 3rd sing","WANLEY_037.txt"
"hath","noun, singular or mass","WANLEY_038.txt"
"hath","verb, 3rd sing","WANLEY_039.txt"
"hath","verb, 3rd sing","WANLEY_039.txt"
"hath","noun, singular or mass","WANLEY_043.txt"
"hath","verb, 3rd sing","WANLEY_043.txt"
"hath","noun, singular or mass","WARTON_022.txt"
"hath","verb, 3rd sing","WEDGWOO_002.txt"
"hath","noun, singular or mass","WEDGWOO_004.txt"
"hath","noun, singular or mass","WEDGWOO_004.txt"
"hath","verb, 3rd sing","WEDGWOO_004.txt"
"hath","noun, singular or mass","WEDGWOO_005.txt"
"hath","noun, singular or mass","WEDGWOO_007.txt"
"hath","verb, 3rd sing","WEDGWOO_007.txt"
"hath","noun, singular or mass","WEDGWOO_007.txt"
"hath","verb, 3rd sing","WEDGWOO_007.txt"
"hath","noun, singular or mass","WEDGWOO_010.txt"
"hath","verb, 3rd sing","WEDGWOO_011.txt"
"hath","noun, singular or mass","WEDGWOO_012.txt"
"hath","verb, 3rd sing","WEDGWOO_016.txt"
"hath","verb, 3rd sing","WENTWO2_056.txt"
"hath","noun, singular or mass","WENTWO2_056.txt"
"hath","verb, 3rd sing","WENTWO2_056.txt"
"hath","verb, 3rd sing","WENTWO2_066.txt"
"hath","verb, 3rd sing","WENTWO2_072.txt"
"hath","verb, 3rd sing","WENTWO2_072.txt"
"hath","verb, 3rd sing","WENTWO2_072.txt"
"hath","noun, singular or mass","WENTWO2_078.txt"
"hath","verb, 3rd sing","WENTWO2_078.txt"
"hath","noun, singular or mass","WENTWO2_083.txt"
"hath","verb, 3rd sing","WENTWO2_083.txt"
"hath","verb, 3rd sing","WENTWO2_087.txt"
"hath","preposition or subordinating conjunction","WENTWO2_087.txt"
"hath","noun, singular or mass","WENTWO2_087.txt"
"hath","noun, singular or mass","WENTWO2_092.txt"
"hath","verb, 3rd sing","WENTWO2_094.txt"
"hath","verb, 3rd sing","WENTWO2_094.txt"
"hath","verb, 3rd sing","WENTWO2_094.txt"
"hath","noun, singular or mass","WENTWO2_094.txt"
"hath","noun, singular or mass","WENTWO2_095.txt"
"hath","noun, singular or mass","WENTWO2_095.txt"
"hath","noun, singular or mass","WENTWO2_097.txt"
"hath","noun, singular or mass","WENTWO2_097.txt"
"hath","verb, 3rd sing","WENTWO2_097.txt"
"hath","verb, 3rd sing","WENTWO2_097.txt"
"hath","verb, 3rd sing","WENTWO2_097.txt"
"hath","verb, non-3rd sing","WENTWO2_097.txt"
"hath","verb, 3rd sing","WENTWO2_107.txt"
"hath","noun, singular or mass","WENTWO2_107.txt"
